"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","genename","ensembl"
"9377",5931.7824178478,0.0762757262603248,0.0317720982450287,2.4007141634802,0.0163631125373566,0.042595499002881,"COX5A","cytochrome c oxidase subunit 5A","ENSG00000178741"
"54913",2297.69927109183,0.13845619973404,0.0449900549109794,3.07748456871189,0.00208755646663952,0.00676850011832959,"RPP25","ribonuclease P and MRP subunit p25","ENSG00000178718"
"192683",1368.2857948631,-0.195104801901775,0.0568926938664496,-3.42934722619683,0.000605034944761246,0.00218775510749703,"SCAMP5","secretory carrier membrane protein 5","ENSG00000198794"
"60490",407.813460680545,0.36594552863848,0.0924117366212118,3.959946452889,7.49665709927651e-05,0.000315223241984131,"PPCDC","phosphopantothenoylcysteine decarboxylase","ENSG00000138621"
"56905",1470.03221568457,-0.175891902729045,0.0554242107342064,-3.17355719457254,0.00150583230033859,0.00501751158856167,"C15orf39","chromosome 15 open reading frame 39","ENSG00000167173"
"54939",3669.57597942901,0.176734724327647,0.0361890664177219,4.88364972689929,1.04140003770268e-06,5.67894363652143e-06,"COMMD4","COMM domain containing 4","ENSG00000140365"
"4123",1546.59036889927,0.23410978938065,0.0570625273895753,4.10268875373051,4.08376452382576e-05,0.000179100768316764,"MAN2C1","mannosidase alpha class 2C member 1","ENSG00000140400"
"5780",2722.20435919692,-0.150370821888756,0.0417826085529499,-3.59888544771433,0.000319583913520506,0.00120912913260453,"PTPN9","protein tyrosine phosphatase non-receptor type 9","ENSG00000169410"
"1464",31705.8422184655,0.279352923076187,0.0225834923526673,12.3697840313522,3.80844023934717e-35,1.06099661451677e-33,"CSPG4","chondroitin sulfate proteoglycan 4","ENSG00000173546"
"2108",6597.49292328322,-0.14771386607215,0.0291372827160578,-5.06958275799493,3.98688752770213e-07,2.27369613105644e-06,"ETFA","electron transfer flavoprotein subunit alpha","ENSG00000140374"
"5955",5354.19441875017,-0.121778872371956,0.0395516488164123,-3.07898345621997,0.00207708215683712,0.00673960231079685,"RCN2","reticulocalbin 2","ENSG00000117906"
"79834",1570.73321967342,-0.209610399766013,0.0488082300700904,-4.29457080219883,1.75031617363608e-05,8.11700121839712e-05,"PEAK1","pseudopodium enriched atypical kinase 1","ENSG00000173517"
"84894",145.097856891522,-1.36314346047235,0.164604507927901,-8.28132520568281,1.21812031781214e-16,1.45954256899787e-15,"LINGO1","leucine rich repeat and Ig domain containing 1","ENSG00000169783"
"5685",9768.40914353217,-0.102269416852318,0.0339659011572637,-3.01094372202303,0.0026043711758858,0.00826373610616841,"PSMA4","proteasome 20S subunit alpha 4","ENSG00000041357"
"11173",350.182123323387,-0.363295460567127,0.0972335144747759,-3.73631933937112,0.000186733498078444,0.000734100746501304,"ADAMTS7","ADAM metallopeptidase with thrombospondin type 1 motif 7","ENSG00000136378"
"10933",13401.9736811733,-0.0968302247113416,0.026062763701019,-3.71527079100808,0.000202986195109962,0.000793858472784065,"MORF4L1","mortality factor 4 like 1","ENSG00000185787"
"597",8.62449041822789,3.51940185833168,0.88357622338953,3.98313327720695,6.80125880462622e-05,0.000287808432104141,"BCL2A1","BCL2 related protein A1","ENSG00000140379"
"2184",851.835330124731,0.523886217416782,0.0634423747346772,8.25767036003507,1.48543106794027e-16,1.76575134014967e-15,"FAH","fumarylacetoacetate hydrolase","ENSG00000103876"
"100996492",32.4939255773634,2.51770976171299,0.380389876964295,6.61876120838335,3.62221413147991e-11,3.01023090321881e-10,"CTXND1","cortexin domain containing 1","ENSG00000259417"
"9915",4931.52707588423,0.454939214968395,0.0322621267442648,14.1013398953703,3.72626849077488e-45,1.41862566292372e-43,"ARNT2","aryl hydrocarbon receptor nuclear translocator 2","ENSG00000172379"
"100847042",127.573550022048,0.716256665267638,0.159986579943709,4.47697966616732,7.57064569842556e-06,3.68764237629383e-05,"MIR5572","microRNA 5572","ENSG00000284059"
"58489",4595.01803249951,-0.0973410637800053,0.0351872334185908,-2.766374458089,0.00566834052935367,0.0166236901562229,"ABHD17C","abhydrolase domain containing 17C, depalmitoylase","ENSG00000136379"
"57214",8500.33031882191,-0.194581288810233,0.0384775903900038,-5.05700296816881,4.25896612307463e-07,2.42273040085452e-06,"CEMIP","cell migration inducing hyaluronidase 1","ENSG00000103888"
"23184",2850.57221776415,-0.117392148702283,0.0400199153419665,-2.93334325420677,0.00335332929011605,0.0103772258053873,"MESD","mesoderm development LRP chaperone","ENSG00000117899"
"3603",82.4160951335201,0.77670380996283,0.197879863078823,3.92512809478466,8.66835984090519e-05,0.000359925376002803,"IL16","interleukin 16","ENSG00000172349"
"101929655",10.730334772875,-1.66292191082151,0.590022193609542,-2.81840569529826,0.00482627861286997,0.0143691766680137,"TMC3-AS1","TMC3 antisense RNA 1",NA
"342125",10.0740410161828,-1.57220692961104,0.592739854513424,-2.65244005045292,0.00799123173537514,0.0225668939796874,"TMC3","transmembrane channel like 3","ENSG00000188869"
"84206",339.964395537459,-1.15499039650265,0.104897412581662,-11.0106662126055,3.39484010345296e-28,7.03890581891655e-27,"MEX3B","mex-3 RNA binding family member B","ENSG00000183496"
"64506",336.733164729886,0.373552601802542,0.0977608791973716,3.82108472089709,0.00013286599578199,0.000535407440181387,"CPEB1","cytoplasmic polyadenylation element binding protein 1","ENSG00000214575"
"8120",368.408834613716,-0.768144101377549,0.101097544246044,-7.59804906346777,3.00628361258891e-14,3.13393247273491e-13,"AP3B2","adaptor related protein complex 3 subunit beta 2","ENSG00000103723"
"53339",4468.15735678359,-0.245367522364258,0.035373908171573,-6.93639846561934,4.02222089361125e-12,3.62032006789978e-11,"BTBD1","BTB domain containing 1","ENSG00000064726"
"50810",3170.17409057697,-0.195512891829807,0.0413813512769716,-4.72466185362603,2.30498572551066e-06,1.20449265665568e-05,"HDGFL3","HDGF like 3","ENSG00000166503"
"6457",96.7262589389062,-1.56420024038541,0.197162674592035,-7.93355153870795,2.12966122569293e-15,2.39035381995355e-14,"SH3GL3","SH3 domain containing GRB2 like 3, endophilin A3","ENSG00000140600"
"105376722",30.5636796198123,0.946754892479615,0.330276379310601,2.86655344368196,0.00414968087573288,0.0125537594063447,"LOC105376722","uncharacterized LOC105376722",NA
"4828",924.52349712459,0.171784736321983,0.0634395651970533,2.7078485766476,0.00677209128365237,0.0195028614044157,"NMB","neuromedin B","ENSG00000197696"
"9640",2927.46430944547,-0.100527112711207,0.0378159898192165,-2.65832292614284,0.00785306061315629,0.0222212529942645,"ZNF592","zinc finger protein 592","ENSG00000166716"
"107984735",2.07061398501264,4.43602852740412,1.61106894514999,2.75346908073579,0.00589673398686772,0.0172284924288339,"LOC107984735","uncharacterized LOC107984735",NA
"105370956",45.1661760138014,7.91763260884962,1.19761040175497,6.61119225187687,3.81236986280294e-11,3.16242885417198e-10,NA,NA,NA
"102724465",45.6723698801344,7.92886994849494,1.19848683524463,6.61573386984811,3.69712974858317e-11,3.07022513904081e-10,"LOC102724465","uncharacterized LOC102724465",NA
"4916",40.0274747489474,-3.3805528322922,0.389102261033623,-8.68808323886887,3.68605680238076e-18,4.84692813372565e-17,"NTRK3","neurotrophic receptor tyrosine kinase 3","ENSG00000140538"
"64782",6902.18106749163,-0.640639924621304,0.0287240824998605,-22.3032336933448,3.43741693637565e-110,5.45581006422778e-108,"AEN","apoptosis enhancing nuclease","ENSG00000181026"
"3669",2980.55655728552,0.503842057429352,0.0416948306378897,12.0840413480776,1.28257356745471e-33,3.32260265095336e-32,"ISG20","interferon stimulated exonuclease gene 20","ENSG00000172183"
"105370960",126.258498705219,-0.758449748329656,0.168221866943621,-4.50862757684082,6.52483292433724e-06,3.20524595572608e-05,"LOC105370960","uncharacterized LOC105370960",NA
"176",681.035660907648,-1.97895529745156,0.0809050998535243,-24.4602046228777,3.91934230119628e-132,8.92264007922846e-130,"ACAN","aggrecan","ENSG00000157766"
"4240",2028.87518612178,-0.144490482086514,0.0492926409627755,-2.93127897520503,0.0033756948451239,0.0104378392673072,"MFGE8","milk fat globule EGF and factor V/VIII domain containing","ENSG00000140545"
"11057",2860.2209394665,-0.166044648711851,0.0431926947540479,-3.84427620590376,0.000120908765970189,0.000490380019333474,"ABHD2","abhydrolase domain containing 2, acylglycerol lipase","ENSG00000140526"
"112268155",1345.47404265166,-0.134633873361099,0.054671208512135,-2.46261015670096,0.013792979574282,0.0366328274387425,NA,NA,NA
"6017",377.926764999601,0.361620459197864,0.0938754719062416,3.85212933532876,0.00011709514458402,0.000475940553405707,"RLBP1","retinaldehyde binding protein 1","ENSG00000140522"
"55215",5128.12129058286,0.174910430722871,0.0328883812291564,5.31830464698604,1.04738593453221e-07,6.41118527769878e-07,"FANCI","FA complementation group I","ENSG00000140525"
"5428",3057.06937430478,0.110032262438843,0.0400686024300373,2.74609683806584,0.00603089592717064,0.0175840016049899,"POLG","DNA polymerase gamma, catalytic subunit","ENSG00000140521"
"374654",1194.03554149087,0.149969239892588,0.0562993772777313,2.66378150423889,0.00772677320026004,0.021910671160979,"KIF7","kinesin family member 7","ENSG00000166813"
"8800",391.141858555105,0.309543923649288,0.0918690949169864,3.36940212515421,0.00075331439400057,0.00266701222305763,"PEX11A","peroxisomal biogenesis factor 11 alpha","ENSG00000166821"
"55897",366.408202466108,0.582515656589638,0.0956562964342165,6.08967395042561,1.1314087236557e-09,8.31598605832006e-09,"MESP1","mesoderm posterior bHLH transcription factor 1","ENSG00000166823"
"145873",26.86173792944,1.00343614656554,0.347074678318049,2.89112461741165,0.00383865873013732,0.0117023793398938,"MESP2","mesoderm posterior bHLH transcription factor 2","ENSG00000188095"
"290",3591.93073170111,0.275897851065393,0.0360478189164808,7.65366281118479,1.95334054382096e-14,2.0591388763628e-13,"ANPEP","alanyl aminopeptidase, membrane","ENSG00000166825"
"348110",1723.55198447484,0.193464906122531,0.0465435116289051,4.15664610064324,3.2295367309205e-05,0.000144133265032646,"ARPIN","actin related protein 2/3 complex inhibitor","ENSG00000242498"
"374655",966.411034654578,0.240261263071492,0.0618403899107732,3.88518350900042,0.000102252622018324,0.000419623014393479,"ZNF710","zinc finger protein 710","ENSG00000140548"
"3418",1523.4510437517,-0.357514706989475,0.0571617595765931,-6.25443845041943,3.98948758215395e-10,3.06459001794771e-09,"IDH2","isocitrate dehydrogenase (NADP(+)) 2","ENSG00000182054"
"10509",1294.4693290364,0.288810207019571,0.0588632011923149,4.90646450022289,9.27327636903705e-07,5.08889950828724e-06,"SEMA4B","semaphorin 4B","ENSG00000185033"
"10519",2755.33115909728,0.149494048308838,0.0426646238223143,3.50393452269583,0.000458438062948883,0.00169076698784846,"CIB1","calcium and integrin binding 1","ENSG00000185043"
"51335",4509.02524536526,-0.259002126561233,0.0328493514480619,-7.88454307753201,3.15688494256123e-15,3.48944937888401e-14,"NGRN","neugrin, neurite outgrowth associated","ENSG00000182768"
"8826",11050.9840430625,-0.222994226336874,0.0261790433328357,-8.51804336399023,1.62271448480151e-17,2.05349461305202e-16,"IQGAP1","IQ motif containing GTPase activating protein 1","ENSG00000140575"
"5045",7645.07271879745,-0.101923942630685,0.0288549381715882,-3.53228768069389,0.000411980906417687,0.00153069991243683,"FURIN","furin, paired basic amino acid cleaving enzyme","ENSG00000140564"
"4122",2429.59590940596,0.500170416286675,0.0432849530662763,11.5552953360221,6.94084576081552e-31,1.61437339274778e-29,"MAN2A2","mannosidase alpha class 2A member 2","ENSG00000196547"
"374659",1023.43236000863,0.32576579185813,0.0599567697857675,5.43334460849257,5.53074484884582e-08,3.4577511068873e-07,"HDDC3","HD domain containing 3","ENSG00000184508"
"28232",952.685844180062,-0.281738834880062,0.0609545269316715,-4.62211502676223,3.79847281333595e-06,1.92771853787358e-05,"SLCO3A1","solute carrier organic anion transporter family member 3A1","ENSG00000176463"
"56963",115.249264965798,-1.51960477561592,0.191221280056292,-7.94683925956661,1.91330411356294e-15,2.15394845711697e-14,"RGMA","repulsive guidance molecule BMP co-receptor a","ENSG00000182175"
"283682",167.249353940679,-0.345251568608718,0.140202449744603,-2.46252165520387,0.0137963841240243,0.0366375521841946,"LINC01579","long intergenic non-protein coding RNA 1579",NA
"105369203",75.7989643845403,0.837725873062868,0.208260840821302,4.02248387051159,5.75875989960759e-05,0.000246142481732137,"LOC105369203","uncharacterized LOC105369203",NA
"7026",3743.38642002799,-0.235511783468077,0.0726412756704539,-3.24212069920833,0.00118643762758706,0.00404537537829913,"NR2F2","nuclear receptor subfamily 2 group F member 2","ENSG00000185551"
"107984764",20.7574905183584,-1.35841684248751,0.410035474842406,-3.31292516338887,0.000923256804520086,0.00321315037990638,"LINC02253","long intergenic non-protein coding RNA 2253","ENSG00000259485"
"105371008",14.292667184245,-3.79442055753252,0.703757048282675,-5.39166260116578,6.98087503768709e-08,4.32476529959845e-07,"LINC02251","long intergenic non-protein coding RNA 2251","ENSG00000258483"
"104472848",539.424653552135,-0.77735388935631,0.0902121084800727,-8.61695732927052,6.87567428436636e-18,8.88554742093171e-17,"IRAIN","IGF1R antisense imprinted non-protein coding RNA",NA
"3480",9379.71538580289,-0.767014132547414,0.0279799228393139,-27.4130181470587,1.91865168107838e-165,9.82785717912376e-163,"IGF1R","insulin like growth factor 1 receptor","ENSG00000140443"
"23336",4016.15712075398,-0.146806474376346,0.0374089462664785,-3.92436807309637,8.6957696895642e-05,0.000360930492197786,"SYNM","synemin","ENSG00000182253"
"123355",521.612067139945,0.271532140039509,0.0830472676139667,3.26960955900063,0.00107696022855672,0.00370233825979427,"LRRC28","leucine rich repeat containing 28","ENSG00000168904"
"400464",59.1483011506146,0.609243422488719,0.230565467516984,2.64238799092427,0.00823236898390515,0.0231752600748506,"LOC400464","ubiquitin conjugating enzyme E2 Q2 pseudogene",NA
"170691",104.690494191595,-1.01505538632061,0.180197867792034,-5.63300442318267,1.77096914297077e-08,1.16517438525736e-07,"ADAMTS17","ADAM metallopeptidase with thrombospondin type 1 motif 17","ENSG00000140470"
"441733",38.8319235864104,-0.747175984026871,0.293296343937074,-2.54751209645892,0.0108494091628089,0.0295854789729445,"PRKXP1","PRKX pseudogene 1",NA
"220",29744.3641916285,-0.252035599079869,0.0245956420941936,-10.2471648479293,1.21865701376829e-24,2.15420327657331e-23,"ALDH1A3","aldehyde dehydrogenase 1 family member A3","ENSG00000184254"
"101927751",14353.5957363672,-0.262317937287686,0.0274026870539156,-9.57270857312525,1.04140927492013e-21,1.63562942426132e-20,"ALDH1A3-AS1","ALDH1A3 antisense RNA 1","ENSG00000259583"
"22856",4898.18785493343,-0.170515375549547,0.0355704512030291,-4.79373664889094,1.63703143810983e-06,8.72438272691403e-06,"CHSY1","chondroitin sulfate synthase 1","ENSG00000131873"
"55829",1230.93887165772,-0.161396537406142,0.0577660721088532,-2.79396766153685,0.00520656850176671,0.0153795073254021,"SELENOS","selenoprotein S","ENSG00000131871"
"5046",87.1594484816491,-5.05781016171567,0.394099681811863,-12.8338346746755,1.05985697928301e-37,3.22798062149737e-36,"PCSK6","proprotein convertase subtilisin/kexin type 6","ENSG00000140479"
"100507472",2.58973364778469,-4.87984018430957,1.49456980554342,-3.26504668180103,0.00109446037389406,0.00375734164612708,"LOC100507472","uncharacterized LOC100507472",NA
"107984751",5.73970251104963,-5.02495494688434,1.32840641192401,-3.78269398715592,0.000155140099944813,0.000618529554671184,NA,NA,NA
"374666",629.21074638937,0.637837477570823,0.0744333739129169,8.56924043664955,1.04169836085732e-17,1.32792973173089e-16,"WASH3P","WASP family homolog 3, pseudogene","ENSG00000290823"
"51728",3193.78132585455,0.164257105342344,0.0398160539535308,4.12539890402118,3.70092727133305e-05,0.000163359770547012,"POLR3K","RNA polymerase III subunit K","ENSG00000161980"
"79622",1967.7639248993,-0.225954009451363,0.0488638272746693,-4.6241570104865,3.76124890802374e-06,1.91054829589901e-05,"SNRNP25","small nuclear ribonucleoprotein U11/U12 subunit 25","ENSG00000161981"
"64285",3052.73085623527,0.199532199766559,0.040565423534647,4.91877521249441,8.70874087975861e-07,4.80131120225048e-06,"RHBDF1","rhomboid 5 homolog 1","ENSG00000007384"
"4350",3334.21271652516,0.266500635744349,0.0403939686000405,6.59753534947495,4.18049035080082e-11,3.46015025803705e-10,"MPG","N-methylpurine DNA glycosylase","ENSG00000103152"
"8131",4490.13995332944,0.177345558444606,0.0338980227715467,5.23173754527849,1.67924060810987e-07,1.00309368739942e-06,"NPRL3","NPR3 like, GATOR1 complex subunit","ENSG00000103148"
"3040",26.8793900272733,-1.58205548064317,0.378426754644654,-4.18061212962791,2.90725405491955e-05,0.000130890315401073,"HBA2","hemoglobin subunit alpha 2","ENSG00000188536"
"3039",40.2191517478505,-1.81199072867374,0.306179656666871,-5.91806375511492,3.25753702587697e-09,2.29432404653797e-08,"HBA1","hemoglobin subunit alpha 1","ENSG00000206172"
"55692",1371.65995833855,-0.151565936070719,0.0515928980569188,-2.93772867543721,0.00330626238922322,0.0102498681882136,"LUC7L","LUC7 like","ENSG00000007392"
"83986",4574.95778320774,0.0958240837259022,0.0340270220583461,2.81611724827382,0.00486079236206644,0.0144582738898904,"FAM234A","family with sequence similarity 234 member A","ENSG00000167930"
"398",174.223837897821,-1.01078633405797,0.147711358356733,-6.84298313483008,7.75607862093108e-12,6.81241231327142e-11,"ARHGDIG","Rho GDP dissociation inhibitor gamma","ENSG00000242173"
"10573",5872.41373830574,0.143678860258626,0.0317690915729948,4.52259895214505,6.10849137813537e-06,3.01518131144141e-05,"MRPL28","mitochondrial ribosomal protein L28","ENSG00000086504"
"4833",8260.78334372236,0.106423983318687,0.0342272097618185,3.10933856599104,0.0018750671981611,0.00614248030699925,"NME4","NME/NM23 nucleoside diphosphate kinase 4","ENSG00000103202"
"26063",680.008579935995,0.489903045753867,0.074326614350045,6.5912197136633,4.36227744647293e-11,3.60531753166875e-10,"DECR2","2,4-dienoyl-CoA reductase 2","ENSG00000242612"
"9727",1879.09475468062,-0.137978357045921,0.049220966563444,-2.8032435500443,0.00505914489054704,0.0149774080576841,"RAB11FIP3","RAB11 family interacting protein 3","ENSG00000090565"
"6650",4470.96857373546,-0.120635635288055,0.0350564254320916,-3.4411847129634,0.000579173009990265,0.00210098202143257,"CAPN15","calpain 15","ENSG00000103326"
"84326",3780.36550060576,0.292998570500119,0.0359844381457683,8.14236891272887,3.87618071575153e-16,4.50084291455991e-15,"METTL26","methyltransferase like 26","ENSG00000130731"
"84331",969.242475880065,0.307743477197273,0.0606549328992345,5.07367599777127,3.90203234580975e-07,2.22981757124392e-06,"MCRIP2","MAPK regulated corepressor interacting protein 2","ENSG00000172366"
"197335",1726.73273448866,0.732464092600909,0.0533553798603377,13.7280269490761,6.89866969276373e-43,2.45240090750014e-41,"WDR90","WD repeat domain 90","ENSG00000161996"
"107984861",71.6624072897002,1.17206136973554,0.22518303461577,5.20492750146753,1.94072358017901e-07,1.15226628161419e-06,NA,NA,NA
"10273",6877.85956526615,0.229693352008675,0.0311242890952624,7.3798746472779,1.58438633442834e-13,1.58284127683271e-12,"STUB1","STIP1 homology and U-box containing protein 1","ENSG00000103266"
"339123",5019.4877882701,0.344665723323397,0.0343217315837909,10.0422008861048,9.94304896408317e-24,1.69641512151784e-22,"JMJD8","jumonji domain containing 8","ENSG00000161999"
"84219",1266.78160734259,0.320659940598016,0.0566403829331443,5.66133073246535,1.50203619463418e-08,9.94795526143551e-08,"WDR24","WD repeat domain 24","ENSG00000127580"
"146330",49.2768321669794,-2.65097080690358,0.318029798191964,-8.33560509730427,7.71028549304754e-17,9.36284560572766e-16,"FBXL16","F-box and leucine rich repeat protein 16","ENSG00000127585"
"65990",1458.49269026814,0.216010390838698,0.0596588870734665,3.62075796976724,0.000293741205047697,0.00111716828878923,"ANTKMT","adenine nucleotide translocase lysine methyltransferase","ENSG00000103254"
"84264",1767.66409330847,0.273638389462037,0.0501285601302904,5.45873228257139,4.79546195155286e-08,3.01984133735955e-07,"HAGHL","hydroxyacylglutathione hydrolase like","ENSG00000103253"
"64428",1409.58499029005,0.136484629881185,0.0510204224589067,2.67509799612328,0.00747074094232423,0.021281036319275,"CIAO3","cytosolic iron-sulfur assembly component 3","ENSG00000103245"
"10232",41.2340666864091,1.79367952854237,0.311786982450467,5.75290063249298,8.77250538769153e-09,5.9463075617381e-08,"MSLN","mesothelin","ENSG00000102854"
"113000",2531.80886361373,-0.200582085698415,0.0398291191793822,-5.03606632110126,4.75195974776104e-07,2.69568761125191e-06,"RPUSD1","RNA pseudouridine synthase domain containing 1","ENSG00000007376"
"63922",2590.92147983254,0.108029167914746,0.0439167054957771,2.45986502619451,0.0138989276254629,0.0368664270710465,"CHTF18","chromosome transmission fidelity factor 18","ENSG00000127586"
"30812",151.755218881672,-0.463681912963396,0.149449193697078,-3.10260565141117,0.00191825063485375,0.0062602856658462,"SOX8","SRY-box transcription factor 8","ENSG00000005513"
"7329",8461.53724719456,-0.137283660307178,0.0328411970738361,-4.18022704831757,2.91218179003028e-05,0.000131085985987023,"UBE2I","ubiquitin conjugating enzyme E2 I","ENSG00000103275"
"84572",980.785350235683,-0.207244833362998,0.0647111756415675,-3.20261270651176,0.00136186997745756,0.00458458932814615,"GNPTG","N-acetylglucosamine-1-phosphate transferase subunit gamma","ENSG00000090581"
"9894",2394.44234928797,0.150839245404342,0.041221519541303,3.65923544504962,0.000252968844861463,0.000972439335747509,"TELO2","telomere maintenance 2","ENSG00000100726"
"9742",1737.65164627032,0.377921781057651,0.0525800436442793,7.18755168052753,6.59634376166781e-13,6.31556481310404e-12,"IFT140","intraflagellar transport 140","ENSG00000187535"
"90861",7084.09231115002,-0.251740518392078,0.0282909651726954,-8.89826546586121,5.67262085328951e-19,7.81476337355984e-18,"JPT2","Jupiter microtubule associated homolog 2","ENSG00000206053"
"23162",1696.72717011169,0.250262755261322,0.05952711889924,4.20418054643188,2.62029723872613e-05,0.000118658346727767,"MAPK8IP3","mitogen-activated protein kinase 8 interacting protein 3","ENSG00000138834"
"4832",1454.90387439663,0.834186642107475,0.0520059384428711,16.0402190035247,6.69179614435748e-58,3.63420967473564e-56,"NME3","NME/NM23 nucleoside diphosphate kinase 3","ENSG00000103024"
"65993",7461.61118373961,0.182267938565059,0.0322173428328258,5.65744790036963,1.53640433470378e-08,1.01636280879231e-07,"MRPS34","mitochondrial ribosomal protein S34","ENSG00000074071"
"90864",1240.95442314337,0.319590174877622,0.0569486378792581,5.61190200115433,2.00114763719017e-08,1.30767948527086e-07,"SPSB3","splA/ryanodine receptor domain and SOCS box containing 3","ENSG00000162032"
"10101",4174.54580372634,0.0897650859709257,0.0381226763858455,2.35463756695358,0.0185407794840685,0.0475178630898266,"NUBP2","NUBP iron-sulfur cluster assembly factor 2, cytosolic","ENSG00000095906"
"3029",1665.58150992985,0.247397250755946,0.0540739293001444,4.57516688648119,4.75840524846989e-06,2.38640270338261e-05,"HAGH","hydroxyacylglutathione hydrolase","ENSG00000063854"
"51734",1499.30268429118,-0.275500644717267,0.053697830897275,-5.13057306251913,2.88861410454914e-07,1.67533671354422e-06,"MSRB1","methionine sulfoxide reductase B1","ENSG00000198736"
"4716",4935.07437079755,0.159719729882645,0.0351747236783019,4.54075293791634,5.60536863713339e-06,2.78390917460803e-05,"NDUFB10","NADH:ubiquinone oxidoreductase subunit B10","ENSG00000140990"
"10607",3345.9337535341,0.111734142063763,0.0381168082499798,2.93136144377519,0.00337479873608911,0.0104365002626203,"TBL3","transducin beta like 3","ENSG00000183751"
"124056",148.147063383154,-0.845684209367136,0.156241832977095,-5.41266185408303,6.20946839778126e-08,3.86279323072575e-07,"NOXO1","NADPH oxidase organizer 1","ENSG00000196408"
"9143",77.4263475878731,-0.494899806931615,0.202712187292043,-2.44139147992431,0.0146307848611329,0.0385741938164348,"SYNGR3","synaptogyrin 3","ENSG00000127561"
"9351",4331.24442536057,-0.23484080926097,0.0363145360985486,-6.46685417166477,1.00064129208906e-10,8.04295771793985e-10,"NHERF2","NHERF family PDZ scaffold protein 2","ENSG00000065054"
"5310",3159.64144349988,0.190729475448971,0.0461598594445844,4.13193362683317,3.59724304170808e-05,0.000159188422686073,"PKD1","polycystin 1, transient receptor potential channel interacting","ENSG00000008710"
"25837",401.337681992402,0.41623426964211,0.099123696381104,4.19913991142745,2.67930738917566e-05,0.000121184487130727,"RAB26","RAB26, member RAS oncogene family","ENSG00000167964"
"84231",8633.60195709829,0.213705409832081,0.0303686931288321,7.03703017200924,1.96380343361925e-12,1.80432946542644e-11,"TRAF7","TNF receptor associated factor 7","ENSG00000131653"
"64223",2853.76241556114,0.148176608399691,0.0430097749088448,3.44518446594379,0.000570669800254211,0.0020724711501981,"MLST8","MTOR associated protein, LST8 homolog","ENSG00000167965"
"10921",13074.0641970591,-0.0718338273583678,0.0256546381328392,-2.80003276547554,0.00510974197757876,0.0151113193400696,"RNPS1","RNA binding protein with serine rich domain 1","ENSG00000205937"
"21",133.220128796742,-1.77877791686672,0.171933451122681,-10.3457349646143,4.37545981772319e-25,7.90810853022014e-24,"ABCA3","ATP binding cassette subfamily A member 3","ENSG00000167972"
"80178",806.420211582299,0.483053377961631,0.066061085394714,7.31222284761739,2.62758854593559e-13,2.58831252833463e-12,"TEDC2","tubulin epsilon and delta complex 2","ENSG00000162062"
"527",9048.8531721582,-0.212604578634739,0.034511858773011,-6.16033404729276,7.25916525018753e-10,5.45720701830309e-09,"ATP6V0C","ATPase H+ transporting V0 subunit c","ENSG00000185883"
"51005",1138.59528903399,0.22882175969505,0.0549830548190924,4.1616778196106,3.15917856379831e-05,0.000141385159791275,"AMDHD2","amidohydrolase domain containing 2","ENSG00000162066"
"5170",3082.22350699001,-0.153706399062587,0.0385145561318451,-3.99086512996309,6.58327115463072e-05,0.00027910791061525,"PDPK1","3-phosphoinositide dependent protein kinase 1","ENSG00000140992"
"652276",315.381599254618,-0.296029541673326,0.106238475673203,-2.78646262380434,0.00532867627869401,0.01570315193112,"LOC652276","potassium channel tetramerization domain containing 5 pseudogene","ENSG00000291228"
"645644",460.991954051484,-0.664198730681864,0.0853234400520046,-7.78448138374444,6.99997496592761e-15,7.59949112630426e-14,"FLJ42627","uncharacterized LOC645644",NA
"260429",590.714241893451,0.796232385650851,0.0823469048554798,9.66924484955751,4.07372829404514e-22,6.47030925237415e-21,"PRSS33","serine protease 33","ENSG00000103355"
"51330",5886.05428189281,0.285104526652715,0.0335245223993807,8.50435759400951,1.82603883825658e-17,2.29789298361958e-16,"TNFRSF12A","TNF receptor superfamily member 12A","ENSG00000006327"
"54985",2022.78920217689,0.593222876868812,0.0462928306958692,12.814573400493,1.35883633530373e-37,4.11632437164994e-36,"HCFC1R1","host cell factor C1 regulator 1","ENSG00000103145"
"79228",1769.88213302417,0.509027362896634,0.0477190145887742,10.6671809399933,1.44957675235129e-26,2.78997103710448e-25,"THOC6","THO complex subunit 6","ENSG00000131652"
"100507458",212.089765494248,-0.363951413353962,0.127732611227674,-2.84932257984803,0.0043812434048258,0.0131923131406765,"ZNF213-AS1","ZNF213 antisense RNA 1 (head to head)","ENSG00000263072"
"7752",893.583942920653,0.190314882651509,0.0641632790522145,2.96610281554712,0.00301599644496809,0.00945009424116374,"ZNF200","zinc finger protein 200","ENSG00000010539"
"105371060",25.8116995686596,-0.843052792146524,0.348343824943939,-2.4201743558457,0.0155130669141275,0.0406172748734438,"LOC105371060","uncharacterized LOC105371060",NA
"1773",2446.26608374726,0.156780140632313,0.041305040829859,3.79566603693992,0.000147247607170808,0.000589775470128963,"DNASE1","deoxyribonuclease 1","ENSG00000213918"
"10131",10258.3853803236,0.191414161994427,0.0263448141640886,7.26572451041804,3.7104410241801e-13,3.61703805376172e-12,"TRAP1","TNF receptor associated protein 1","ENSG00000126602"
"1387",4476.81536856425,-0.294840522728647,0.0375598232468864,-7.84989111345428,4.16398633731197e-15,4.5690323305909e-14,"CREBBP","CREB binding protein","ENSG00000005339"
